,month,Chainedaverage,level
720,201507.0,95.6057011868,211305.0
721,201508.0,95.5773581111,211305.0
722,201509.0,95.5773581111,211305.0
723,201510.0,95.2184847174,211305.0
724,201511.0,95.0085305229,211305.0
725,201512.0,94.9734567908,211305.0
726,201513.0,94.9742678753,211305.0
727,201514.0,94.9742678753,211305.0
728,201515.0,92.6274015956,211305.0
729,201516.0,92.0237790287,211305.0
730,201517.0,92.0237790287,211305.0
731,201518.0,93.9977018227,211305.0
732,201519.0,95.2501518654,211305.0
733,201520.0,95.3499490597,211305.0
734,201521.0,94.7492987736,211305.0
735,201522.0,94.0268324369,211305.0
736,201523.0,94.0262567167,211305.0
737,201524.0,93.5341943591,211305.0
738,201525.0,93.9779103848,211305.0
739,201526.0,93.9594366195,211305.0
740,201527.0,94.3096023461,211305.0
741,201528.0,94.4441914555,211305.0
742,201529.0,94.5649739191,211305.0
