,GEKS,ons_item_no,i,period
2987,96.4259664089,310215.0,25.0,201448.0
2988,95.6659260825,310215.0,26.0,201449.0
2989,95.5088338137,310215.0,27.0,201450.0
2990,95.184093828,310215.0,28.0,201451.0
2991,95.8045055451,310215.0,29.0,201452.0
2992,95.2424528665,310215.0,30.0,201501.0
2993,93.7954356015,310215.0,31.0,201502.0
2994,93.6515617412,310215.0,32.0,201503.0
2995,95.2212016598,310215.0,33.0,201504.0
2996,96.4267429754,310215.0,34.0,201505.0
2997,96.3748674647,310215.0,35.0,201506.0
2998,96.2106468705,310215.0,36.0,201507.0
2999,96.0318851017,310215.0,37.0,201508.0
3000,96.5368503127,310215.0,38.0,201509.0
3001,95.4361069097,310215.0,39.0,201510.0
3002,93.3284642948,310215.0,40.0,201511.0
3003,93.1427291347,310215.0,41.0,201512.0
3004,92.3906926688,310215.0,42.0,201513.0
3005,92.4782127751,310215.0,43.0,201514.0
3006,92.7396719789,310215.0,44.0,201515.0
3007,94.6615075828,310215.0,45.0,201516.0
3008,96.0130780958,310215.0,46.0,201517.0
3009,95.9302637407,310215.0,47.0,201518.0
3010,95.6269908518,310215.0,48.0,201519.0
3011,94.9930087106,310215.0,49.0,201520.0
3012,94.7538409497,310215.0,50.0,201521.0
3013,95.02567789,310215.0,51.0,201522.0
3014,94.6823966852,310215.0,52.0,201523.0
3015,94.678940052,310215.0,53.0,201524.0
3016,94.2056997846,310215.0,54.0,201525.0
3017,93.9322187765,310215.0,55.0,201526.0
3018,94.0948278776,310215.0,56.0,201527.0
3019,94.343798936,310215.0,57.0,201528.0
3020,94.3452308415,310215.0,58.0,201529.0
3021,94.3515084541,310215.0,59.0,201530.0
3022,94.4250345529,310215.0,60.0,201531.0
3023,94.3247543533,310215.0,61.0,201532.0
3024,94.0707162693,310215.0,62.0,201533.0
3025,94.5109888137,310215.0,63.0,201534.0
3026,94.7703735469,310215.0,64.0,201535.0
3027,94.4255514444,310215.0,65.0,201536.0
3028,93.5882474931,310215.0,66.0,201537.0
3029,93.1296020458,310215.0,67.0,201538.0
3030,93.2134631762,310215.0,68.0,201539.0
3031,93.9613883863,310215.0,69.0,201540.0
3032,93.7229069347,310215.0,70.0,201541.0
3033,93.7648078585,310215.0,71.0,201542.0
3034,92.5766709546,310215.0,72.0,201544.0
3035,92.4331143994,310215.0,73.0,201545.0
3036,92.1782700439,310215.0,74.0,201546.0
3037,92.1296611955,310215.0,75.0,201547.0
3038,92.1036740877,310215.0,76.0,201548.0
3039,91.3699450605,310215.0,77.0,201549.0
3040,91.3330916656,310215.0,78.0,201550.0
3041,91.3186113423,310215.0,79.0,201551.0
3042,91.6679174866,310215.0,80.0,201552.0
3043,93.0924522871,310215.0,81.0,201601.0
3044,94.4425751875,310215.0,82.0,201602.0
3045,94.2599491087,310215.0,83.0,201603.0
3046,93.3479262882,310215.0,84.0,201604.0
3047,93.6525114406,310215.0,85.0,201605.0
3048,93.8948450108,310215.0,86.0,201606.0
3049,93.7480850989,310215.0,87.0,201607.0
3050,93.3413994046,310215.0,88.0,201608.0
3051,93.1709623905,310215.0,89.0,201609.0
3052,93.9520517153,310215.0,90.0,201610.0
3053,94.6655626974,310215.0,91.0,201611.0
3054,96.0458610277,310215.0,92.0,201612.0
3055,97.0160719285,310215.0,93.0,201613.0
3056,96.349852743,310215.0,94.0,201614.0
3057,95.5643018495,310215.0,95.0,201615.0
3058,95.3196949261,310215.0,96.0,201616.0
3059,96.4113936497,310215.0,97.0,201617.0
3060,97.5236051749,310215.0,98.0,201618.0
3061,98.5707524531,310215.0,99.0,201619.0
3062,98.6081780092,310215.0,100.0,201620.0
3063,93.0344154834,310215.0,101.0,201621.0
3064,90.7927955639,310215.0,102.0,201622.0
3065,90.8158630339,310215.0,103.0,201623.0
3066,91.2619230626,310215.0,104.0,201624.0
3067,91.883085101,310215.0,105.0,201625.0
3068,92.2548115805,310215.0,106.0,201626.0
3069,92.2895185928,310215.0,107.0,201627.0
3070,92.3127187189,310215.0,108.0,201628.0
3071,92.9647771189,310215.0,109.0,201629.0
3072,94.2395553235,310215.0,110.0,201630.0
3073,94.4059249754,310215.0,111.0,201631.0
3074,93.5635005842,310215.0,112.0,201632.0
3075,94.2445998131,310215.0,113.0,201644.0
3076,100.0,310218.0,0.0,201423.0
3077,100.449509323,310218.0,1.0,201424.0
3078,100.606273854,310218.0,2.0,201425.0
3079,100.48476378,310218.0,3.0,201426.0
3080,100.369706207,310218.0,4.0,201427.0
3081,100.586696204,310218.0,5.0,201428.0
3082,101.663365329,310218.0,6.0,201429.0
3083,101.908942085,310218.0,7.0,201430.0
3084,101.379167075,310218.0,8.0,201431.0
3085,100.451304697,310218.0,9.0,201432.0
3086,99.7896920358,310218.0,10.0,201433.0
3087,100.487791548,310218.0,11.0,201434.0
3088,100.792627688,310218.0,12.0,201435.0
3089,99.8000792598,310218.0,13.0,201436.0
3090,99.943072552,310218.0,14.0,201437.0
3091,100.735082457,310218.0,15.0,201438.0
3092,100.333833809,310218.0,16.0,201439.0
3093,100.023272888,310218.0,17.0,201440.0
3094,100.322817042,310218.0,18.0,201441.0
3095,99.960490744,310218.0,19.0,201442.0
3096,99.6587194712,310218.0,20.0,201443.0
3097,99.6451612104,310218.0,21.0,201444.0
3098,99.3773598023,310218.0,22.0,201445.0
3099,99.669400668,310218.0,23.0,201446.0
3100,99.9603534746,310218.0,24.0,201447.0
3101,99.4350415108,310218.0,25.0,201448.0
3102,97.5327776037,310218.0,26.0,201449.0
3103,97.375061832,310218.0,27.0,201450.0
3104,96.8517719464,310218.0,28.0,201451.0
3105,96.3678791704,310218.0,29.0,201452.0
3106,96.6079085295,310218.0,30.0,201501.0
3107,96.4113237689,310218.0,31.0,201502.0
3108,96.4099246166,310218.0,32.0,201503.0
3109,97.5391882527,310218.0,33.0,201504.0
3110,98.4928897459,310218.0,34.0,201505.0
3111,98.0812710845,310218.0,35.0,201506.0
3112,97.7703985327,310218.0,36.0,201507.0
3113,97.8683624952,310218.0,37.0,201508.0
3114,97.5466441503,310218.0,38.0,201509.0
3115,97.0250040215,310218.0,39.0,201510.0
3116,95.8469206737,310218.0,40.0,201511.0
3117,96.277053482,310218.0,41.0,201512.0
3118,94.4407471964,310218.0,42.0,201513.0
3119,93.8666751469,310218.0,43.0,201514.0
3120,94.422381397,310218.0,44.0,201515.0
3121,97.0356721478,310218.0,45.0,201516.0
3122,99.5154014316,310218.0,46.0,201517.0
3123,99.4245213455,310218.0,47.0,201518.0
3124,99.0091712159,310218.0,48.0,201519.0
3125,97.614217174,310218.0,49.0,201520.0
3126,96.8950833043,310218.0,50.0,201521.0
3127,97.3797655844,310218.0,51.0,201522.0
3128,97.8286510734,310218.0,52.0,201523.0
3129,97.8884976583,310218.0,53.0,201524.0
3130,97.4354005651,310218.0,54.0,201525.0
3131,97.2537421095,310218.0,55.0,201526.0
3132,97.7793861594,310218.0,56.0,201527.0
3133,97.4594822991,310218.0,57.0,201528.0
3134,96.9309315682,310218.0,58.0,201529.0
3135,97.0776592535,310218.0,59.0,201530.0
3136,97.3418750573,310218.0,60.0,201531.0
3137,95.985119531,310218.0,61.0,201532.0
3138,95.9306554089,310218.0,62.0,201533.0
3139,96.1552360325,310218.0,63.0,201534.0
3140,97.3467122089,310218.0,64.0,201535.0
3141,97.1720142589,310218.0,65.0,201536.0
3142,96.897200951,310218.0,66.0,201537.0
3143,96.1705031262,310218.0,67.0,201538.0
3144,96.4126972088,310218.0,68.0,201539.0
3145,95.6074284382,310218.0,69.0,201540.0
3146,95.8517208254,310218.0,70.0,201541.0
3147,96.2932823859,310218.0,71.0,201542.0
3148,97.2212430947,310218.0,72.0,201544.0
3149,96.654571747,310218.0,73.0,201545.0
3150,96.093084479,310218.0,74.0,201546.0
3151,96.0563525386,310218.0,75.0,201547.0
3152,95.9751705375,310218.0,76.0,201548.0
3153,95.1113312745,310218.0,77.0,201549.0
3154,94.8780610208,310218.0,78.0,201550.0
3155,94.6409270363,310218.0,79.0,201551.0
3156,94.5294452444,310218.0,80.0,201552.0
3157,95.8842638129,310218.0,81.0,201601.0
3158,96.51941906,310218.0,82.0,201602.0
3159,95.5614598364,310218.0,83.0,201603.0
3160,95.5371178543,310218.0,84.0,201604.0
3161,95.9726304868,310218.0,85.0,201605.0
3162,96.2527300964,310218.0,86.0,201606.0
3163,96.0557934017,310218.0,87.0,201607.0
3164,95.5260379611,310218.0,88.0,201608.0
3165,94.9237184372,310218.0,89.0,201609.0
3166,92.7907101875,310218.0,90.0,201610.0
3167,92.6227952801,310218.0,91.0,201611.0
3168,93.1590075505,310218.0,92.0,201612.0
3169,93.7205908948,310218.0,93.0,201613.0
3170,93.2821652511,310218.0,94.0,201614.0
3171,92.8194394327,310218.0,95.0,201615.0
3172,92.576225435,310218.0,96.0,201616.0
3173,92.6086644273,310218.0,97.0,201617.0
3174,92.9312762868,310218.0,98.0,201618.0
3175,93.3849853389,310218.0,99.0,201619.0
3176,93.5443561775,310218.0,100.0,201620.0
3177,92.0721994622,310218.0,101.0,201621.0
3178,91.4251367952,310218.0,102.0,201622.0
3179,91.2623347788,310218.0,103.0,201623.0
3180,90.7594902082,310218.0,104.0,201624.0
3181,90.3859861305,310218.0,105.0,201625.0
3182,90.2317850531,310218.0,106.0,201626.0
3183,90.9222253638,310218.0,107.0,201627.0
3184,91.5343882073,310218.0,108.0,201628.0
3185,90.6623848167,310218.0,109.0,201629.0
3186,90.5794740123,310218.0,110.0,201630.0
3187,90.3073292094,310218.0,111.0,201631.0
3188,90.1287080631,310218.0,112.0,201632.0
3189,90.9254155171,310218.0,113.0,201644.0
3190,100.0,310401.0,0.0,201423.0
3191,101.484610665,310401.0,1.0,201424.0
3192,101.728522354,310401.0,2.0,201425.0
3193,101.860336595,310401.0,3.0,201426.0
3194,103.514273343,310401.0,4.0,201427.0
3195,104.522970598,310401.0,5.0,201428.0
3196,105.353112367,310401.0,6.0,201429.0
3197,105.370951019,310401.0,7.0,201430.0
3198,104.988336457,310401.0,8.0,201431.0
3199,105.126541229,310401.0,9.0,201432.0
3200,104.643281546,310401.0,10.0,201433.0
3201,103.741223863,310401.0,11.0,201434.0
3202,102.73075136,310401.0,12.0,201435.0
3203,101.631844077,310401.0,13.0,201436.0
3204,101.546521623,310401.0,14.0,201437.0
3205,102.292730565,310401.0,15.0,201438.0
3206,101.500825658,310401.0,16.0,201439.0
3207,101.933345416,310401.0,17.0,201440.0
3208,103.287765164,310401.0,18.0,201441.0
3209,103.469071423,310401.0,19.0,201442.0
3210,102.350351201,310401.0,20.0,201443.0
3211,101.090608939,310401.0,21.0,201444.0
3212,100.887217874,310401.0,22.0,201445.0
3213,100.680067548,310401.0,23.0,201446.0
3214,100.3822072,310401.0,24.0,201447.0
3215,98.5576462893,310401.0,25.0,201448.0
3216,97.139863702,310401.0,26.0,201449.0
3217,97.6455548224,310401.0,27.0,201450.0
3218,97.1763717923,310401.0,28.0,201451.0
3219,98.5725136735,310401.0,29.0,201452.0
3220,102.36651154,310401.0,30.0,201501.0
3221,104.502251429,310401.0,31.0,201502.0
3222,104.725517564,310401.0,32.0,201503.0
3223,104.785521926,310401.0,33.0,201504.0
3224,104.601609276,310401.0,34.0,201505.0
3225,104.559530755,310401.0,35.0,201506.0
3226,103.887597671,310401.0,36.0,201507.0
3227,103.475351543,310401.0,37.0,201508.0
3228,103.66304718,310401.0,38.0,201509.0
3229,103.993605678,310401.0,39.0,201510.0
3230,103.997553112,310401.0,40.0,201511.0
3231,103.887631787,310401.0,41.0,201512.0
3232,102.945507827,310401.0,42.0,201513.0
3233,103.093569536,310401.0,43.0,201514.0
3234,103.279947603,310401.0,44.0,201515.0
3235,103.70440991,310401.0,45.0,201516.0
3236,103.481972708,310401.0,46.0,201517.0
3237,103.160634164,310401.0,47.0,201518.0
3238,102.834934063,310401.0,48.0,201519.0
3239,102.094042293,310401.0,49.0,201520.0
3240,101.883375174,310401.0,50.0,201521.0
3241,100.838731973,310401.0,51.0,201522.0
3242,99.0447748835,310401.0,52.0,201523.0
3243,98.7057340518,310401.0,53.0,201524.0
3244,100.962718745,310401.0,54.0,201525.0
3245,103.60673465,310401.0,55.0,201526.0
3246,103.760239786,310401.0,56.0,201527.0
3247,103.552858573,310401.0,57.0,201528.0
3248,103.298466445,310401.0,58.0,201529.0
3249,103.312733453,310401.0,59.0,201530.0
3250,103.715360622,310401.0,60.0,201531.0
3251,104.067940972,310401.0,61.0,201532.0
3252,103.875988025,310401.0,62.0,201533.0
3253,103.266810406,310401.0,63.0,201534.0
3254,102.931488624,310401.0,64.0,201535.0
3255,102.766846637,310401.0,65.0,201536.0
3256,101.826189428,310401.0,66.0,201537.0
3257,100.785651526,310401.0,67.0,201538.0
3258,100.424656438,310401.0,68.0,201539.0
3259,102.004868663,310401.0,69.0,201540.0
3260,102.987339039,310401.0,70.0,201541.0
3261,103.028022201,310401.0,71.0,201542.0
3262,99.604839105,310401.0,72.0,201544.0
3263,99.6489671037,310401.0,73.0,201545.0
3264,98.0115824405,310401.0,74.0,201546.0
3265,95.7088768922,310401.0,75.0,201547.0
3266,94.8192457285,310401.0,76.0,201548.0
3267,93.3790997851,310401.0,77.0,201549.0
3268,92.7034776511,310401.0,78.0,201550.0
3269,93.1516897976,310401.0,79.0,201551.0
3270,93.4365654216,310401.0,80.0,201552.0
3271,100.761505993,310401.0,81.0,201601.0
3272,104.659536047,310401.0,82.0,201602.0
3273,102.348020979,310401.0,83.0,201603.0
3274,101.883438684,310401.0,84.0,201604.0
3275,101.752930358,310401.0,85.0,201605.0
3276,101.154858632,310401.0,86.0,201606.0
3277,101.213147177,310401.0,87.0,201607.0
3278,100.7688104,310401.0,88.0,201608.0
3279,100.607700466,310401.0,89.0,201609.0
3280,100.947887516,310401.0,90.0,201610.0
3281,99.6022922572,310401.0,91.0,201611.0
3282,98.5146950944,310401.0,92.0,201612.0
3283,98.633651712,310401.0,93.0,201613.0
3284,99.1409661124,310401.0,94.0,201614.0
3285,101.375413705,310401.0,95.0,201615.0
3286,103.415848273,310401.0,96.0,201616.0
3287,103.95212802,310401.0,97.0,201617.0
3288,103.597615109,310401.0,98.0,201618.0
3289,101.67015996,310401.0,99.0,201619.0
3290,101.506524078,310401.0,100.0,201620.0
3291,95.8436623816,310401.0,101.0,201621.0
3292,95.1166747604,310401.0,102.0,201622.0
3293,95.0349745868,310401.0,103.0,201623.0
3294,94.1904103699,310401.0,104.0,201624.0
3295,100.063860521,310401.0,105.0,201625.0
3296,101.837539728,310401.0,106.0,201626.0
3297,102.551083732,310401.0,107.0,201627.0
3298,103.816744682,310401.0,108.0,201628.0
3299,104.28747387,310401.0,109.0,201629.0
3300,102.198157758,310401.0,110.0,201630.0
3301,101.424440487,310401.0,111.0,201631.0
3302,101.431196415,310401.0,112.0,201632.0
3303,100.879123532,310401.0,113.0,201644.0
3304,100.0,310403.0,0.0,201423.0
3305,99.2971236153,310403.0,1.0,201424.0
3306,99.2374638654,310403.0,2.0,201425.0
3307,99.3939257593,310403.0,3.0,201426.0
3308,99.7487036507,310403.0,4.0,201427.0
3309,99.5571078119,310403.0,5.0,201428.0
3310,99.3311695501,310403.0,6.0,201429.0
3311,98.9403184824,310403.0,7.0,201430.0
3312,98.2508154854,310403.0,8.0,201431.0
3313,99.356559979,310403.0,9.0,201432.0
3314,98.7797783407,310403.0,10.0,201433.0
3315,98.3767033696,310403.0,11.0,201434.0
3316,98.2940327353,310403.0,12.0,201435.0
3317,97.0560623002,310403.0,13.0,201436.0
3318,96.7152969863,310403.0,14.0,201437.0
3319,98.3564394201,310403.0,15.0,201438.0
3320,99.930005634,310403.0,16.0,201439.0
3321,99.9378538124,310403.0,17.0,201440.0
3322,99.6055218974,310403.0,18.0,201441.0
3323,98.770244523,310403.0,19.0,201442.0
3324,97.0987744979,310403.0,20.0,201443.0
3325,95.0404065305,310403.0,21.0,201444.0
3326,94.5738183009,310403.0,22.0,201445.0
3327,95.2150644729,310403.0,23.0,201446.0
3328,96.3493112588,310403.0,24.0,201447.0
3329,95.2788036807,310403.0,25.0,201448.0
3330,93.8746237399,310403.0,26.0,201449.0
3331,94.1569551504,310403.0,27.0,201450.0
3332,93.8884754698,310403.0,28.0,201451.0
3333,95.1272344871,310403.0,29.0,201452.0
3334,98.7350386612,310403.0,30.0,201501.0
3335,100.153416292,310403.0,31.0,201502.0
3336,99.8561912731,310403.0,32.0,201503.0
3337,98.985657576,310403.0,33.0,201504.0
3338,98.0935428239,310403.0,34.0,201505.0
3339,98.6925417808,310403.0,35.0,201506.0
3340,98.8661816506,310403.0,36.0,201507.0
3341,98.5411132143,310403.0,37.0,201508.0
3342,98.2221176711,310403.0,38.0,201509.0
3343,98.5063189784,310403.0,39.0,201510.0
3344,98.6293314791,310403.0,40.0,201511.0
3345,98.9544300638,310403.0,41.0,201512.0
3346,97.3529347821,310403.0,42.0,201513.0
3347,95.9163666373,310403.0,43.0,201514.0
3348,96.0951632793,310403.0,44.0,201515.0
3349,96.5594437317,310403.0,45.0,201516.0
3350,97.4835712737,310403.0,46.0,201517.0
3351,97.6190185562,310403.0,47.0,201518.0
3352,98.1086222239,310403.0,48.0,201519.0
3353,98.3638230998,310403.0,49.0,201520.0
3354,98.1953542162,310403.0,50.0,201521.0
3355,98.4030553109,310403.0,51.0,201522.0
3356,98.9291305033,310403.0,52.0,201523.0
3357,99.0893034502,310403.0,53.0,201524.0
3358,98.4910730435,310403.0,54.0,201525.0
3359,98.3121857424,310403.0,55.0,201526.0
3360,98.1035693222,310403.0,56.0,201527.0
3361,98.5317981522,310403.0,57.0,201528.0
3362,98.6985752243,310403.0,58.0,201529.0
3363,98.4066418918,310403.0,59.0,201530.0
3364,97.8906030237,310403.0,60.0,201531.0
3365,97.4779220099,310403.0,61.0,201532.0
3366,97.6822818669,310403.0,62.0,201533.0
3367,98.5522893364,310403.0,63.0,201534.0
3368,98.562392259,310403.0,64.0,201535.0
3369,98.1599275531,310403.0,65.0,201536.0
3370,97.1512026428,310403.0,66.0,201537.0
3371,96.4105413459,310403.0,67.0,201538.0
3372,96.6227980109,310403.0,68.0,201539.0
3373,96.8839490211,310403.0,69.0,201540.0
3374,96.5071984784,310403.0,70.0,201541.0
3375,96.5498267571,310403.0,71.0,201542.0
3376,95.5834019203,310403.0,72.0,201544.0
3377,95.0699524489,310403.0,73.0,201545.0
3378,92.7190753053,310403.0,74.0,201546.0
3379,91.0979708971,310403.0,75.0,201547.0
3380,91.0317717008,310403.0,76.0,201548.0
3381,88.8471682117,310403.0,77.0,201549.0
3382,87.9953693833,310403.0,78.0,201550.0
3383,88.815842729,310403.0,79.0,201551.0
3384,90.7110876208,310403.0,80.0,201552.0
3385,97.2433692913,310403.0,81.0,201601.0
3386,98.0718004817,310403.0,82.0,201602.0
3387,97.8251907898,310403.0,83.0,201603.0
3388,98.1409221574,310403.0,84.0,201604.0
3389,97.9999556419,310403.0,85.0,201605.0
3390,97.0352209025,310403.0,86.0,201606.0
3391,96.6258331874,310403.0,87.0,201607.0
3392,96.2166463924,310403.0,88.0,201608.0
3393,96.5419773679,310403.0,89.0,201609.0
3394,97.7231372506,310403.0,90.0,201610.0
3395,97.2166685035,310403.0,91.0,201611.0
3396,94.9220700885,310403.0,92.0,201612.0
3397,94.106585207,310403.0,93.0,201613.0
3398,93.4120574595,310403.0,94.0,201614.0
3399,92.3291089776,310403.0,95.0,201615.0
3400,92.240969629,310403.0,96.0,201616.0
3401,92.7521320781,310403.0,97.0,201617.0
3402,93.7345270568,310403.0,98.0,201618.0
3403,96.4749321613,310403.0,99.0,201619.0
3404,95.5204227622,310403.0,100.0,201620.0
3405,93.8380338385,310403.0,101.0,201621.0
3406,93.6830996396,310403.0,102.0,201622.0
3407,93.6666245044,310403.0,103.0,201623.0
3408,94.4003694444,310403.0,104.0,201624.0
3409,96.0139624557,310403.0,105.0,201625.0
3410,95.9343721332,310403.0,106.0,201626.0
3411,96.1263113278,310403.0,107.0,201627.0
3412,96.5586424608,310403.0,108.0,201628.0
3413,96.5806043296,310403.0,109.0,201629.0
3414,93.2879242377,310403.0,110.0,201630.0
3415,92.7799617617,310403.0,111.0,201631.0
3416,92.773359548,310403.0,112.0,201632.0
3417,94.0071147135,310403.0,113.0,201644.0
3418,100.0,310405.0,0.0,201423.0
3419,100.092147216,310405.0,1.0,201424.0
3420,100.045365978,310405.0,2.0,201425.0
3421,100.131899877,310405.0,3.0,201426.0
3422,101.694192447,310405.0,4.0,201427.0
3423,102.278835513,310405.0,5.0,201428.0
3424,102.297829433,310405.0,6.0,201429.0
3425,102.234455878,310405.0,7.0,201430.0
3426,101.943644555,310405.0,8.0,201431.0
3427,101.955460875,310405.0,9.0,201432.0
3428,101.662618819,310405.0,10.0,201433.0
3429,101.52089378,310405.0,11.0,201434.0
3430,100.978783178,310405.0,12.0,201435.0
3431,100.096995561,310405.0,13.0,201436.0
3432,100.510805216,310405.0,14.0,201437.0
3433,102.039473247,310405.0,15.0,201438.0
3434,102.775360859,310405.0,16.0,201439.0
3435,102.17005383,310405.0,17.0,201440.0
3436,101.395299891,310405.0,18.0,201441.0
3437,100.977612488,310405.0,19.0,201442.0
3438,101.361627483,310405.0,20.0,201443.0
3439,101.123747176,310405.0,21.0,201444.0
3440,100.468190601,310405.0,22.0,201445.0
3441,99.4960922489,310405.0,23.0,201446.0
3442,99.2841244208,310405.0,24.0,201447.0
3443,98.1820702497,310405.0,25.0,201448.0
3444,98.074120566,310405.0,26.0,201449.0
3445,97.8073265777,310405.0,27.0,201450.0
3446,97.5573506525,310405.0,28.0,201451.0
3447,98.1574110559,310405.0,29.0,201452.0
3448,100.262445021,310405.0,30.0,201501.0
3449,101.816105739,310405.0,31.0,201502.0
3450,102.164502109,310405.0,32.0,201503.0
3451,102.080654951,310405.0,33.0,201504.0
3452,102.008310061,310405.0,34.0,201505.0
3453,101.886683348,310405.0,35.0,201506.0
3454,101.541106344,310405.0,36.0,201507.0
3455,101.492797877,310405.0,37.0,201508.0
3456,101.938875214,310405.0,38.0,201509.0
3457,102.286320351,310405.0,39.0,201510.0
3458,102.476486599,310405.0,40.0,201511.0
3459,102.161665558,310405.0,41.0,201512.0
3460,101.349083309,310405.0,42.0,201513.0
3461,101.023297888,310405.0,43.0,201514.0
3462,101.098656642,310405.0,44.0,201515.0
3463,101.463253139,310405.0,45.0,201516.0
3464,102.463460644,310405.0,46.0,201517.0
3465,102.730659787,310405.0,47.0,201518.0
3466,102.464691918,310405.0,48.0,201519.0
3467,102.098130824,310405.0,49.0,201520.0
3468,101.987441401,310405.0,50.0,201521.0
3469,102.028178978,310405.0,51.0,201522.0
3470,101.596781087,310405.0,52.0,201523.0
3471,101.424734257,310405.0,53.0,201524.0
3472,101.847887186,310405.0,54.0,201525.0
3473,102.078062746,310405.0,55.0,201526.0
3474,102.290117426,310405.0,56.0,201527.0
3475,102.318802978,310405.0,57.0,201528.0
3476,102.184454507,310405.0,58.0,201529.0
3477,101.972642747,310405.0,59.0,201530.0
3478,101.654646602,310405.0,60.0,201531.0
3479,100.916356764,310405.0,61.0,201532.0
3480,100.88587089,310405.0,62.0,201533.0
3481,101.293980497,310405.0,63.0,201534.0
3482,101.420590099,310405.0,64.0,201535.0
3483,101.347472098,310405.0,65.0,201536.0
3484,101.794219545,310405.0,66.0,201537.0
3485,101.988198835,310405.0,67.0,201538.0
3486,101.593306386,310405.0,68.0,201539.0
3487,101.582182483,310405.0,69.0,201540.0
3488,101.842216298,310405.0,70.0,201541.0
3489,101.949055635,310405.0,71.0,201542.0
3490,100.618577855,310405.0,72.0,201544.0
3491,100.525709963,310405.0,73.0,201545.0
3492,99.3963999235,310405.0,74.0,201546.0
3493,98.169892775,310405.0,75.0,201547.0
3494,98.1934427429,310405.0,76.0,201548.0
3495,97.4643512113,310405.0,77.0,201549.0
3496,97.1624379152,310405.0,78.0,201550.0
3497,97.541813108,310405.0,79.0,201551.0
3498,98.0565065386,310405.0,80.0,201552.0
3499,100.500460132,310405.0,81.0,201601.0
3500,101.483470914,310405.0,82.0,201602.0
3501,101.235300744,310405.0,83.0,201603.0
3502,100.960218764,310405.0,84.0,201604.0
3503,100.577788731,310405.0,85.0,201605.0
3504,101.204721739,310405.0,86.0,201606.0
3505,101.192871348,310405.0,87.0,201607.0
3506,100.920226841,310405.0,88.0,201608.0
3507,100.369490195,310405.0,89.0,201609.0
3508,99.355447727,310405.0,90.0,201610.0
3509,101.181735959,310405.0,91.0,201611.0
3510,101.975370239,310405.0,92.0,201612.0
3511,101.36589931,310405.0,93.0,201613.0
3512,101.766709837,310405.0,94.0,201614.0
3513,100.190112112,310405.0,95.0,201615.0
3514,100.127700991,310405.0,96.0,201616.0
3515,101.022667926,310405.0,97.0,201617.0
3516,101.346412772,310405.0,98.0,201618.0
3517,100.79604709,310405.0,99.0,201619.0
3518,101.783941206,310405.0,100.0,201620.0
3519,100.06981236,310405.0,101.0,201621.0
3520,99.7681002503,310405.0,102.0,201622.0
3521,99.5438332126,310405.0,103.0,201623.0
3522,99.4084207479,310405.0,104.0,201624.0
3523,100.286862411,310405.0,105.0,201625.0
3524,101.573564303,310405.0,106.0,201626.0
3525,99.5028192755,310405.0,107.0,201627.0
3526,99.0264224061,310405.0,108.0,201628.0
3527,99.0197469499,310405.0,109.0,201629.0
3528,97.5441921962,310405.0,110.0,201630.0
3529,97.462690946,310405.0,111.0,201631.0
3530,96.9268883633,310405.0,112.0,201632.0
3531,100.585833481,310405.0,113.0,201644.0
3532,100.0,310419.0,0.0,201423.0
3533,98.995200368,310419.0,1.0,201424.0
3534,98.8499704767,310419.0,2.0,201425.0
3535,98.7637968454,310419.0,3.0,201426.0
3536,98.195215329,310419.0,4.0,201427.0
3537,98.4541693308,310419.0,5.0,201428.0
3538,101.05496366,310419.0,6.0,201429.0
3539,102.039023405,310419.0,7.0,201430.0
3540,100.698993037,310419.0,8.0,201431.0
3541,100.887009213,310419.0,9.0,201432.0
3542,99.9630602809,310419.0,10.0,201433.0
3543,99.4066318761,310419.0,11.0,201434.0
3544,99.0383685074,310419.0,12.0,201435.0
3545,97.7496857006,310419.0,13.0,201436.0
3546,97.4316390818,310419.0,14.0,201437.0
3547,99.6520006022,310419.0,15.0,201438.0
3548,100.126466476,310419.0,16.0,201439.0
3549,99.9098926996,310419.0,17.0,201440.0
3550,100.086470816,310419.0,18.0,201441.0
3551,99.4817697231,310419.0,19.0,201442.0
3552,98.9315000522,310419.0,20.0,201443.0
3553,98.8781004184,310419.0,21.0,201444.0
3554,98.8166292395,310419.0,22.0,201445.0
3555,98.6364086414,310419.0,23.0,201446.0
3556,98.9500106675,310419.0,24.0,201447.0
3557,98.3859644047,310419.0,25.0,201448.0
3558,98.1523349358,310419.0,26.0,201449.0
3559,97.7975334322,310419.0,27.0,201450.0
3560,97.5516130997,310419.0,28.0,201451.0
3561,98.308446256,310419.0,29.0,201452.0
3562,99.0783698709,310419.0,30.0,201501.0
3563,98.9415291158,310419.0,31.0,201502.0
3564,99.2826233202,310419.0,32.0,201503.0
3565,99.3629388472,310419.0,33.0,201504.0
3566,98.4181965665,310419.0,34.0,201505.0
3567,98.2221044231,310419.0,35.0,201506.0
3568,98.0196733131,310419.0,36.0,201507.0
3569,98.4568321369,310419.0,37.0,201508.0
3570,98.3354785226,310419.0,38.0,201509.0
3571,98.585871452,310419.0,39.0,201510.0
3572,99.0400771842,310419.0,40.0,201511.0
3573,98.7320606621,310419.0,41.0,201512.0
3574,96.9138499259,310419.0,42.0,201513.0
3575,96.8731284179,310419.0,43.0,201514.0
3576,96.6376958717,310419.0,44.0,201515.0
3577,97.2113355225,310419.0,45.0,201516.0
3578,97.3335846101,310419.0,46.0,201517.0
3579,96.8937360099,310419.0,47.0,201518.0
