,month,Chainedaverage,level
785,201409,99.5659873849,310218.0
786,201410,99.1526134625,310218.0
787,201411,98.1199285196,310218.0
788,201412,96.0056782373,310218.0
789,201501,94.559333287,310218.0
790,201502,96.5821895571,310218.0
791,201503,95.0762489129,310218.0
792,201504,93.4745068821,310218.0
793,201505,97.0989357081,310218.0
794,201506,96.1585595644,310218.0
795,201507,95.8826126965,310218.0
796,201508,96.0423074957,310218.0
797,201509,95.3999095869,310218.0
798,201510,94.9414585553,310218.0
799,201511,95.1704750389,310218.0
800,201512,94.1569368072,310218.0
801,201601,94.8450301358,310218.0
802,201602,95.6255353989,310218.0
803,201603,93.9024778593,310218.0
804,201604,93.7609831611,310218.0
805,201605,93.3758666202,310218.0
806,201606,92.6167129159,310218.0
807,201607,92.1897634099,310218.0
808,201608,89.5315999123,310218.0
809,201610,89.4542687802,310218.0
810,201611,89.407020689,310218.0
811,201406,100.0,310401.0
812,201407,103.631149556,310401.0
813,201408,104.080669822,310401.0
814,201409,101.334842872,310401.0
815,201410,101.979851135,310401.0
816,201411,99.4419171574,310401.0
817,201412,95.4837309029,310401.0
818,201501,102.03796357,310401.0
819,201502,102.533142399,310401.0
820,201503,102.177740092,310401.0
821,201504,101.777758504,310401.0
822,201505,100.946679967,310401.0
823,201506,98.7173681646,310401.0
824,201507,104.420919748,310401.0
825,201508,104.887960423,310401.0
826,201509,102.248519215,310401.0
827,201510,101.741571547,310401.0
828,201511,97.4460991694,310401.0
829,201512,94.0745352975,310401.0
830,201601,105.026055821,310401.0
831,201602,105.663679531,310401.0
832,201603,103.456969982,310401.0
833,201604,103.554169993,310401.0
834,201605,100.968064994,310401.0
835,201606,98.1876279862,310401.0
836,201607,103.979105978,310401.0
